player_id;name;nationality;position;overall;age;hits;potential;team
240397;Ezequiel Rodríguez;Argentina;Defensor Centro|Medio Centro Defensivo|Medio Central;62;29;0;62;Club Atlético Tigre 
240385;Niccolò Zanellato;Italy;Medio Central;62;22;1;73;Crotone 
240277;Matteo Gabbia;Italy;Defensor Centro;62;20;6;77;Milan 
240186;Go Myeong Seok;Korea Republic;Defensor Centro;62;24;0;71;Sangju Sangmu FC 
240175;Bruno Jordão;Portugal;Medio Central;62;21;3;75;Wolverhampton Wanderers 
240008;Antonios Papadopoulos;Germany;Defensor Centro|Medio Centro Defensivo|Medio Central;62;20;0;73;Hallescher FC 
240000;Elias Abouchabaka;Germany;Medio Centro Ofensivo;62;20;3;73;Vitória Guimarães 
239995;Pablo López;Mexico;Medio Central;62;22;0;73;Pachuca 
239952;Ákos Kecskés;Hungary;Defensor Centro;62;24;1;70;FC Lugano 
239925;Sebastian Klaas;Germany;Medio Central|Medio Centro Ofensivo|Extremo Derecho;62;22;0;73;VfL Osnabrück 
239826;Orrin McKinze Gaines;United States;Medio Derecho|Medio Izquierdo|Extremo Derecho;62;22;0;69;SG Sonnenhof Großaspach 
239821;Luca Matarese;Italy;Delantero Centro|Extremo Izquierdo;62;22;4;70;Frosinone 
239778;Jakub Moder;Poland;Medio Centro Defensivo|Medio Central;62;21;3;76;Lech Poznan 
239750;Jimmy Valoyes;Colombia;Defensor Centro;62;33;0;62;Sport Huancayo 
239746;Lukas Watkowiak;Germany;Arquero;62;24;0;67;SV Wehen Wiesbaden 
239741;Julio Villalba;Paraguay;Delantero Centro;62;21;0;71;SCR Altach 
239740;Ablie Jallow;Gambia;Medio Derecho|Medio Izquierdo;62;21;0;73;Athlétic Club Ajaccio 
239731;Maciej Ambrosiewicz;Poland;Medio Central;62;22;0;69;Wisla Plock 
239709;Dominik Reiter;Austria;Delantero Centro|Medio Derecho;62;22;0;69;LASK Linz 
239705;Alan;Brazil;Delantero Centro|Medio Centro Ofensivo;62;23;1;68;spusu SKN St. Pölten 
239666;Torben Müsel;Germany;Delantero Centro;62;21;4;77;Borussia Mönchengladbach 
239617;Alan Cervantes;Mexico;Medio Centro Defensivo|Medio Central;62;22;1;74;Santos Laguna 
239565;Marius Grösch;Germany;Defensor Derecho|Defensor Centro;62;26;0;65;FC Carl Zeiss Jena 
239559;Jeffrey de Lange;Netherlands;Arquero;62;22;0;71;FC Twente 
239504;Josh Gordon;England;Delantero Centro|Medio Derecho;62;25;0;64;Walsall 
239182;Moritz Fritz;Germany;Defensor Centro|Medio Central;62;27;0;65;Fußballclub Viktoria Köln 1904 e.V. 
239159;André Riel;Denmark;Delantero Centro|Extremo Izquierdo;62;30;0;62;Lyngby BK 
239134;Nama Fofana;France;Carrilero Derecho|Defensor Derecho|Extremo Derecho;62;30;0;62;La Berrichonne de Châteauroux 
239119;Luke Leahy;England;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;62;27;0;62;Bristol Rovers 
239051;Josué Albert;France;Defensor Centro;62;28;0;64;Clermont Foot 63 
239035;Gonzalo Collao;Chile;Arquero;62;22;0;73;Extremadura UD 
238846;Theo Archibald;Scotland;Carrilero Derecho|Carrilero Izquierdo|Medio Derecho|Extremo Derecho|Extremo Izquierdo;62;22;0;68;Macclesfield Town 
238781;Maurice Hehne;Germany;Defensor Centro|Medio Centro Defensivo;62;23;0;71;FSV Zwickau 
238703;Arvid Brorsson;Sweden;Defensor Centro;62;21;0;71;Örebro SK 
238589;Matthias Rahn;Germany;Defensor Centro;62;30;0;62;MSV Duisburg 
238588;David Buchholz;Germany;Arquero;62;35;0;62;VfL Osnabrück 
238587;Ahmed Ildiz;Turkey;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;62;23;0;70;Yeni Malatyaspor 
238493;Matías Meneses;Chile;Delantero Centro|Medio Centro Ofensivo|Extremo Izquierdo;62;21;0;72;CD O'Higgins 
238491;Aramide Oteh;England;Delantero Centro;62;21;0;74;Queens Park Rangers 
238474;Moutir Chajia;Belgium;Medio Centro Ofensivo|Media Punta;62;22;0;72;Chiavari 
238464;Jan Mlakar;Slovenia;Delantero Centro;62;21;1;75;Wigan Athletic 
238360;Lachlan Wales;Australia;Delantero Centro|Medio Izquierdo;62;22;0;68;Melbourne City 
238351;Kim Dong Min;Korea Republic;Defensor Derecho|Defensor Izquierdo|Defensor Centro;62;25;0;67;Incheon United FC 
238338;Yun Yong Ho;Korea Republic;Delantero Centro|Medio Centro Ofensivo;62;24;1;69;Seongnam FC 
238336;Joe Rankin-Costello;England;Defensor Derecho|Medio Derecho|Medio Izquierdo;62;21;1;77;Blackburn Rovers 
238230;Jaminton Campaz;Colombia;Medio Izquierdo|Medio Centro Ofensivo;62;20;4;82;Deportes Tolima 
238182;Andrés Amaya;Colombia;Delantero Centro|Medio Derecho;62;19;8;82;Atlético Huila 
238104;Zhu Jianrong;China PR;Delantero Centro;62;29;0;62;Shanghai Greenland Shenhua FC 
238085;Hikmet Ciftci;Turkey;Medio Centro Defensivo|Medio Central;62;22;0;72;1. FC Kaiserslautern 
238055;Ammar Al Najjar;Saudi Arabia;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;62;23;0;71;Abha Club 
238046;David Camacho;Colombia;Medio Derecho;62;23;0;73;La Equidad 
238043;Abdulrahman Al Obud;Saudi Arabia;Delantero Centro|Medio Derecho|Medio Izquierdo;62;25;0;67;Al Ittihad 
237935;Kristoffer Klaesson;Norway;Arquero;62;19;2;78;Vålerenga Fotball 
237875;Rodrigo Schlegel;Argentina;Defensor Centro;62;23;1;73;Orlando City Soccer Club 
237836;Juan Otálvaro;Colombia;Medio Centro Ofensivo;62;22;0;71;Rionegro Águilas 
237830;Gabriel Matei;Romania;Defensor Derecho;62;30;0;62;Fotbal Club Academica Clinceni 
237809;Josh Bowler;England;Medio Derecho|Medio Centro Ofensivo|Extremo Derecho;62;21;0;76;Hull City 
237776;Kenta Tanno;Japan;Arquero;62;34;0;62;Kawasaki Frontale 
237732;Odysseus Velanas;Netherlands;Medio Central|Medio Centro Ofensivo|Extremo Izquierdo;62;22;0;71;FC Utrecht 
237700;Tosin Kehinde;Nigeria;Medio Izquierdo;62;22;1;72;Randers FC 
237699;Zak Dearnley;England;Delantero Centro|Medio Derecho;62;21;2;76;Oldham Athletic 
237695;Miguel Ortega;Mexico;Arquero;62;25;0;68;Tigres U.A.N.L. 
237694;Lamine Sherif;Guinea;Medio Centro Defensivo|Medio Central;62;21;0;72;Accrington Stanley 
237575;Jerónimo Pourtau;Argentina;Arquero;62;20;0;78;Estudiantes de La Plata 
237509;Bryan Lasme;France;Delantero Centro|Extremo Derecho;62;21;3;74;FC Sochaux-Montbéliard 
237506;Charlie Owens;Northern Ireland;Medio Central|Medio Centro Ofensivo;62;22;0;72;Queens Park Rangers 
237428;Shogo Nakahara;Japan;Medio Central|Medio Centro Ofensivo;62;26;0;65;Vegalta Sendai 
237378;Alex Dobre;Romania;Delantero Centro|Medio Izquierdo|Extremo Izquierdo;62;21;0;73;Wigan Athletic 
237341;Sam Stubbs;England;Defensor Centro;62;21;0;75;ADO Den Haag 
237337;Thibaud Verlinden;Belgium;Delantero Centro|Extremo Derecho;62;21;1;75;Stoke City 
237332;Alfie May;England;Delantero Centro|Medio Izquierdo;62;27;2;63;Cheltenham Town 
237307;Henry Wingo;United States;Defensor Derecho|Medio Derecho;62;24;0;67;Molde FK 
237250;Stefan Cleveland;United States;Arquero;62;26;0;66;Seattle Sounders FC 
237093;Lee Eun Beom;Korea Republic;Delantero Centro|Carrilero Derecho|Medio Derecho|Extremo Derecho;62;24;0;66;Jeju United FC 
237037;Ryan Sears;England;Defensor Derecho|Defensor Centro;62;21;0;76;Shrewsbury 
236976;Ahmet Muhamedbegovic;Austria;Defensor Centro;62;21;1;70;spusu SKN St. Pölten 
236955;Pawel Tomczyk;Poland;Delantero Centro;62;22;1;72;Lech Poznan 
236689;Khaled Al Samiri;Saudi Arabia;Medio Centro Defensivo|Medio Derecho|Medio Central;62;23;0;69;Al Ittihad 
236661;Florian Baak;Germany;Defensor Centro;62;21;0;73;Hertha BSC 
236649;Yanick van Osch;Netherlands;Arquero;62;23;2;71;PSV 
236627;Julius Kade;Germany;Defensor Izquierdo|Medio Centro Ofensivo;62;21;0;79;1. FC Union Berlin 
236618;Laurent Lemoine;Belgium;Defensor Derecho|Defensor Centro|Medio Centro Defensivo;62;22;0;71;KV Mechelen 
236604;Luis Sandoval;Colombia;Delantero Centro|Medio Derecho|Media Punta;62;21;0;78;Junior FC 
236554;Justin Möbius;Germany;Medio Izquierdo|Medio Centro Ofensivo;62;23;0;70;Karlsruher SC 
236471;Markus Kaasa;Norway;Medio Central;62;23;0;73;Odds BK 
236406;Matthias Hamrol;Germany;Arquero;62;26;0;67;FC Emmen 
236241;Guillermo Viscarra;Bolivia;Arquero;62;27;0;63;Club Bolívar 
236197;Hélton Carvalhal;Brazil;Delantero Centro;62;28;1;62;Ceará Sporting Club 
236025;Harry Smith;England;Delantero Centro;62;25;0;67;Northampton Town 
236011;Connor Johnson;England;Defensor Centro;62;22;0;70;Kilmarnock 
235956;Jonas Behounek;Germany;Defensor Derecho|Defensor Izquierdo|Medio Centro Defensivo;62;22;0;70;SG Sonnenhof Großaspach 
235918;Teodoro Paredes;Paraguay;Defensor Centro;62;27;0;65;Club Bolívar 
235860;Michael Woud;New Zealand;Arquero;62;21;0;74;Willem II 
235846;Juan Carlos Kayser;Mexico;Medio Derecho;62;24;0;67;Tiburones Rojos de Veracruz 
235807;Aaron Morley;England;Medio Centro Defensivo|Medio Central;62;20;2;74;Rochdale 
235787;André Teles;Portugal;Medio Centro Defensivo;62;23;0;72;Marítimo 
235744;Brandon Thomas-Asante;England;Delantero Centro;62;21;0;72;Salford City 
235661;Dogucan Haspolat;Netherlands;Medio Centro Defensivo|Medio Central;62;20;0;74;Kasimpasa SK 
235516;Rami Kaib;Sweden;Defensor Izquierdo;62;23;0;68;IF Elfsborg 
235500;Abdulmalek Al Shammary;Saudi Arabia;Defensor Izquierdo;62;24;0;68;Al Shabab 
235495;Cebrail Karayel;Turkey;Defensor Derecho|Defensor Izquierdo;62;25;0;65;MKE Ankaragücü 
235472;Diego Ferraresso;Bulgaria;Defensor Derecho|Defensor Izquierdo;62;28;0;62;Cracovia 
235457;Vegard Moberg;Norway;Medio Central;62;29;0;62;Silkeborg IF 
235401;Vladimir Golemic;Serbia;Defensor Centro;62;29;1;62;Crotone 
235385;Javi Benítez;Spain;Arquero;62;23;0;72;R. Sporting 
235242;Daan Heymans;Belgium;Medio Centro Ofensivo|Media Punta;62;21;0;73;Waasland-Beveren 
235237;Robert Jendrusch;Germany;Arquero;62;24;0;68;FC Erzgebirge Aue 
235195;Titas Krapikas;Lithuania;Arquero;62;21;0;72;La Spezia 
235162;Hassan Jamal Al Habib;Saudi Arabia;Medio Central|Medio Centro Ofensivo;62;25;0;65;Al Hazem 
235141;Phillip Menzel;Germany;Arquero;62;21;2;74;VfL Wolfsburg 
235051;Darnell Johnson;England;Defensor Centro;62;21;2;75;Leicester City 
235037;Emmanuel Sowah;Ghana;Defensor Derecho;62;22;0;69;KAS Eupen 
234982;Magnus Christensen;Denmark;Medio Centro Defensivo|Medio Central;62;22;0;70;Aalborg BK 
234941;Cameron Pring;England;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;62;22;0;72;Walsall 
234897;Jakub Arak;Poland;Delantero Centro;62;25;0;67;Lechia Gdansk 
234809;Enzo Guerrero;Chile;Defensor Derecho|Defensor Centro;62;29;1;63;CD Palestino 
234649;Danijel Petrovic;Serbia;Defensor Centro|Medio Centro Defensivo|Medio Central;62;27;0;64;spusu SKN St. Pölten 
234513;Alioune Ba;France;Defensor Izquierdo|Defensor Centro;62;30;0;62;US Orléans Loiret Football 
234472;Mads Bech Sørensen;Denmark;Defensor Centro;62;21;0;75;AFC Wimbledon 
234407;Joshua Bitter;Germany;Defensor Derecho;62;23;0;71;MSV Duisburg 
234286;Neider Barona;Colombia;Medio Izquierdo;62;23;1;73;La Equidad 
234207;John Kitolano;Norway;Defensor Izquierdo;62;20;3;75;Molde FK 
234146;Hotman El Kababri;Morocco;Defensor Derecho;62;20;2;74;SV Zulte Waregem 
233968;Leonardo Sernicola;Italy;Defensor Izquierdo;62;23;0;71;Ascoli 
233814;Jhohan Romaña;Colombia;Defensor Centro;62;21;0;77;Guaraní (Paraguay) 
233728;Mamadou Doucouré;France;Defensor Centro;62;22;6;76;Borussia Mönchengladbach 
233706;Diego González;Chile;Defensor Derecho|Defensor Centro;62;22;0;75;CD O'Higgins 
233639;Daniel Stanese;Canada;Defensor Centro|Medio Centro Defensivo|Medio Central;62;26;0;65;FC Carl Zeiss Jena 
233442;Jordi Osei-Tutu;England;Defensor Derecho|Medio Derecho|Extremo Derecho;62;21;1;72;VfL Bochum 1848 
233425;Elhan Kastrati;lbania;Arquero;62;23;0;72;Trapani 
233403;Michael López;Colombia;Medio Izquierdo|Medio Centro Ofensivo;62;23;0;71;Envigado FC 
233399;Ruslan Babenko;Ukraine;Medio Central;62;28;0;63;RKS Raków Czestochowa SA 
233383;Paul Kalambayi;England;Defensor Centro;62;21;0;75;AFC Wimbledon 
233375;Darragh Leahy;Republic of Ireland;Defensor Izquierdo|Defensor Centro;62;22;1;73;Dundalk 
233281;Jeong Dong Yun;Korea Republic;Defensor Derecho;62;26;0;65;Incheon United FC 
233221;Santiago Jiménez;Colombia;Defensor Derecho;62;22;0;71;Envigado FC 
232944;So Fujitani;Japan;Carrilero Derecho|Defensor Derecho|Medio Derecho|Extremo Derecho;62;22;0;70;Vissel Kobe 
232825;Myeong Joon Jae;Korea Republic;Defensor Derecho|Medio Izquierdo;62;26;0;65;Suwon Samsung Bluewings 
232822;Rikiya Uehara;Japan;Medio Centro Defensivo|Medio Central;62;23;1;68;Júbilo Iwata 
232820;Kosuke Yamamoto;Japan;Defensor Derecho|Medio Centro Defensivo|Medio Central;62;30;0;62;Júbilo Iwata 
232776;Yuzo Kobayashi;Japan;Defensor Derecho;62;34;0;62;Sagan Tosu 
232752;Shingo Hyodo;Japan;Medio Central|Medio Centro Ofensivo|Extremo Derecho;62;35;0;62;Vegalta Sendai 
232725;Keiya Nakami;Japan;Delantero Centro|Medio Izquierdo|Media Punta;62;28;0;62;Matsumoto Yamaga F.C. 
232722;Shun Morishita;Japan;Defensor Centro;62;34;0;62;Júbilo Iwata 
232686;Nagisa Sakurauchi;Japan;Defensor Derecho|Defensor Centro|Medio Derecho;62;30;0;62;Júbilo Iwata 
232678;Ko Shimura;Japan;Arquero;62;24;1;68;Júbilo Iwata 
232675;Muteb Al Mufarrij;Saudi Arabia;Defensor Centro|Medio Centro Defensivo;62;23;0;72;Al Shabab 
232588;Kiwara Miyazaki;Japan;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;62;22;0;69;F.C. Tokyo 
232559;Shuaibu Lalle Ibrahim;Nigeria;Delantero Centro;62;23;0;69;FK Haugesund 
232521;Lucas Merolla;Argentina;Defensor Centro;62;25;0;67;Club Atlético Huracán 
232513;Yusuke Chajima;Japan;Medio Centro Ofensivo|Media Punta;62;29;0;62;Sanfrecce Hiroshima 
232490;Ryotaro Ito;Japan;Medio Centro Ofensivo|Media Punta;62;22;0;69;Urawa Red Diamonds 
232367;Haruki Fukushima;Japan;Arquero;62;27;0;65;Urawa Red Diamonds 
232271;Matteo Cotali;Italy;Defensor Izquierdo;62;23;0;71;Chievo Verona 
232210;Krzysztof Drzazga;Poland;Delantero Centro|Medio Centro Ofensivo;62;25;1;67;Wisla Kraków 
232053;Trent Buhagiar;Australia;Medio Centro Ofensivo|Extremo Derecho;62;22;0;71;Sydney FC 
231954;Xu Xin;China PR;Medio Centro Defensivo|Medio Central;62;26;0;67;Guangzhou Evergrande Taobao FC 
231947;Oh Se Hun;Korea Republic;Delantero Centro;62;21;0;75;Sangju Sangmu FC 
231926;Trevor Clarke;Republic of Ireland;Defensor Izquierdo|Medio Izquierdo;62;22;0;73;Rotherham United 
231917;Moustapha Seck;Senegal;Defensor Izquierdo|Medio Izquierdo;62;24;0;69;Livorno 
231663;Josh Barrett;Republic of Ireland;Medio Izquierdo;62;22;1;73;Bristol Rovers 
231561;Cristian Lasso;Colombia;Delantero Centro;62;29;0;62;Club Atlético Grau 
231284;Ryan Delaney;Republic of Ireland;Defensor Centro;62;23;1;72;Bolton Wanderers 
231064;Te Atawhai Hudson-Wihongi;New Zealand;Defensor Derecho|Defensor Centro|Medio Centro Defensivo;62;25;0;64;Wellington Phoenix 
231033;Joe Maguire;England;Defensor Izquierdo;62;24;0;67;Accrington Stanley 
230961;Diego Cuadros;Colombia;Medio Centro Ofensivo;62;24;0;69;Alianza Petrolera 
230916;Luca Zanon;Italy;Defensor Izquierdo|Medio Izquierdo;62;24;0;70;Pordenone 
230846;Regan Charles-Cook;England;Medio Central|Medio Centro Ofensivo;62;23;1;70;Gillingham 
230787;Julian Faye Lund;Norway;Arquero;62;21;0;74;Rosenborg BK 
230631;Marco Festa;Italy;Arquero;62;28;2;64;Crotone 
230517;Tiagildo Serra;Brazil;Delantero Centro|Extremo Izquierdo;62;20;0;62;Avaí 
230409;Túlio Nevinha;Brazil;Defensor Centro;62;20;1;62;Ceará Sporting Club 
230345;Raullino Meneses;Brazil;Defensor Centro|Medio Centro Defensivo;62;20;1;64;Vasco da Gama 
230179;Marlon Barninho;Brazil;Arquero|Defensor Derecho;62;32;0;62;Vasco da Gama 
230126;James Brophy;England;Defensor Izquierdo|Carrilero Izquierdo|Medio Izquierdo|Extremo Izquierdo;62;26;0;65;Leyton Orient 
230109;Felix Schröter;Germany;Delantero Centro;62;24;0;67;SpVgg Unterhaching 
230047;Frank Ronstadt;Germany;Defensor Derecho|Defensor Izquierdo|Medio Derecho;62;23;2;70;FC Würzburger Kickers 
230000;Will Jääskeläinen;Finland;Arquero;62;22;0;73;Crewe Alexandra 
229930;Kyle Knoyle;England;Carrilero Derecho|Defensor Derecho|Extremo Derecho;62;23;1;68;Cambridge United 
229513;Julius Ertlthaler;Austria;Medio Central|Medio Centro Ofensivo;62;23;0;68;SV Mattersburg 
229438;Mario Piccinocchi;Italy;Medio Centro Defensivo|Medio Central;62;25;0;69;Ascoli 
229375;Elijah Adebayo;England;Delantero Centro;62;22;1;69;Walsall 
229324;Ashley Baker;Wales;Carrilero Derecho|Defensor Derecho|Extremo Derecho;62;23;0;67;Newport County 
229284;Dominik Widemann;Germany;Medio Izquierdo|Medio Centro Ofensivo;62;23;0;69;FC Würzburger Kickers 
229267;Philipp Hercher;Germany;Defensor Izquierdo|Medio Derecho;62;24;0;67;1. FC Kaiserslautern 
229135;Mike Hauptmeijer;Netherlands;Arquero;62;23;0;69;PEC Zwolle 
228889;Jake McGing;Australia;Defensor Derecho|Defensor Centro|Medio Centro Defensivo;62;26;0;64;Brisbane Roar 
228788;Jeremy Delphin Broh Tonye;Italy;Medio Centro Defensivo|Medio Central;62;23;0;71;Cosenza 
228783;Ali Lajami;Saudi Arabia;Defensor Centro|Medio Centro Defensivo;62;24;1;71;Al Fateh 
228771;Juan Mosquera;Colombia;Medio Centro Defensivo;62;23;0;70;Marítimo 
228769;Santiago Ruiz;Colombia;Defensor Izquierdo|Defensor Centro;62;22;0;74;Envigado FC 
228757;Marcus Mathisen;Denmark;Medio Centro Defensivo|Medio Central;62;24;0;65;Falkenbergs FF 
228744;Johan Valencia;Colombia;Medio Centro Defensivo;62;24;0;73;Deportivo Cali 
228685;Elliott List;England;Delantero Centro|Medio Derecho|Extremo Izquierdo;62;23;2;72;Stevenage 
228681;Francisco Sierralta;Chile;Defensor Derecho|Defensor Centro;62;23;1;71;Empoli 
228625;Abdullah Kanno;Saudi Arabia;Defensor Derecho|Defensor Centro;62;30;0;62;Al Fayha 
228601;Richard Renteria;Colombia;Defensor Centro;62;24;0;71;Deportivo Cali 
228472;Mandela Egbo;England;Defensor Derecho;62;22;0;73;New York Red Bulls 
228456;Juan Pérez;Spain;Arquero;62;24;0;72;CA Osasuna 
228401;Kyle Howkins;England;Defensor Centro;62;24;0;66;Newport County 
228382;Dan Agyei;England;Delantero Centro;62;23;3;69;Oxford United 
228366;Macaulay Gillesphey;England;Defensor Centro;62;24;1;69;Brisbane Roar 
228266;Ingvar Jónsson;Iceland;Arquero;62;30;0;63;Free Agents 
228106;Paudie O'Connor;Republic of Ireland;Defensor Centro;62;23;0;73;Bradford City 
227966;Mouhamadou Sarr;Senegal;Arquero;62;23;0;69;Bologna 
227951;Jamie McCart;Scotland;Defensor Centro;62;23;0;73;St. Johnstone FC 
227895;Kris Twardek;Canada;Delantero Centro|Medio Derecho|Extremo Derecho;62;23;0;71;Bohemian FC 
227880;Chris Stokes;England;Defensor Izquierdo|Defensor Centro|Carrilero Izquierdo|Extremo Izquierdo;62;29;0;62;Forest Green Rovers 
227878;Callum Guy;England;Medio Centro Defensivo|Medio Central;62;23;0;69;Carlisle United 
227867;Thomas Juel-Nielsen;Denmark;Defensor Centro;62;30;0;62;Clubul Sportiv Gaz Metan Media? 
227767;Joackim Olsen Solberg;Norway;Defensor Izquierdo|Medio Derecho|Medio Central;62;31;0;62;Mjøndalen IF 
227751;Bae Jae Woo;Korea Republic;Defensor Derecho|Medio Derecho;62;27;0;64;Sangju Sangmu FC 
227670;Joy-Lance Mickels;Germany;Medio Izquierdo;62;26;1;63;FC Carl Zeiss Jena 
227378;Luis Vergara;Colombia;Defensor Centro;62;29;0;62;Mineros de Guayana 
227278;Gustav Berggren;Sweden;Medio Centro Defensivo|Medio Central;62;22;1;70;BK Häcken 
227050;Tim Erlandsson;Sweden;Arquero;62;23;0;69;Falkenbergs FF 
227041;Emil Nielsen;Denmark;Delantero Centro|Extremo Izquierdo;62;26;0;63;Lyngby BK 
226800;Benny Ashley-Seal;England;Delantero Centro;62;21;0;76;Accrington Stanley 
226776;Layneker Zafra;Venezuela;Defensor Centro;62;34;0;62;Zamora Fútbol Club 
226728;Lee Desmond;Republic of Ireland;Defensor Izquierdo|Defensor Centro|Medio Centro Defensivo;62;25;0;68;St. Patrick's Athletic 
226654;Sebastian Ring;Sweden;Carrilero Izquierdo|Extremo Izquierdo;62;25;0;64;Kalmar FF 
226650;Kim Won Gun;Korea Republic;Defensor Centro;62;28;0;63;FC Seoul 
226625;Pol Roigé;Spain;Medio Derecho|Medio Izquierdo|Media Punta;62;26;0;63;GIF Sundsvall 
226563;Reece Grego-Cox;Republic of Ireland;Delantero Centro|Medio Derecho;62;23;0;71;Crawley Town 
226504;George Timotheou;Australia;Defensor Centro;62;23;0;69;SV Zulte Waregem 
226496;Nicolás Miracco;Argentina;Delantero Centro;62;29;0;62;Club Atlético Central Córdoba 
226459;Juan Manuel Ramos;Uruguay;Defensor Izquierdo;62;23;1;71;La Spezia 
226288;Samu Casado;Spain;Arquero;62;23;0;70;AD Alcorcón 
226264;Fabian Ahumada;Chile;Delantero Centro|Extremo Derecho;62;24;0;69;CD Palestino 
226140;Diego Chávez;Mexico;Delantero Centro|Medio Izquierdo|Medio Centro Ofensivo;62;25;0;66;Club Necaxa 
226107;Luka Maric;Croatia;Defensor Centro;62;33;0;62;Arka Gdynia 
226024;Matías Romero;Argentina;Medio Central|Extremo Derecho;62;24;0;68;Argentinos Juniors 
226006;Colm Horgan;Republic of Ireland;Defensor Derecho;62;26;1;66;Derry City 
225973;Édgar Jiménez;Venezuela;Medio Centro Defensivo;62;35;0;62;Mineros de Guayana 
225650;Tom King;Wales;Arquero;62;25;0;66;Newport County 
225586;Ben Kennedy;Northern Ireland;Medio Derecho|Medio Centro Ofensivo|Extremo Derecho;62;23;1;70;Stevenage 
225536;Rezan Corlu;Denmark;Medio Centro Ofensivo|Extremo Derecho;62;22;0;72;Lyngby BK 
225532;Ibrahim Cissé;France;Defensor Derecho|Defensor Izquierdo|Defensor Centro;62;24;2;71;Paris FC 
225485;Douglas;Brazil;Delantero Centro;62;25;0;65;Hokkaido Consadole Sapporo 
225423;Stiven Vega;Colombia;Defensor Derecho;62;22;1;72;Millonarios FC 
225297;Michael Anaba;Ghana;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;62;26;0;65;AFC Eskilstuna 
225189;Simone Bastoni;Italy;Defensor Izquierdo|Medio Izquierdo;62;23;0;70;La Spezia 
225153;John Santander;Chile;Defensor Izquierdo|Medio Izquierdo;62;26;2;65;CD Cobresal 
225087;Fawaz Al Sagour;Saudi Arabia;Defensor Derecho;62;24;1;69;Al Wehda 
224902;Mario Gargiulo;Italy;Medio Central|Medio Centro Ofensivo;62;24;0;69;Cittadella 
